"id","bin","behav","prop","var"
"1_3",2,"3",0.0139360656087443,"Turning Angle"
"1_3",3,"3",0.0454984875996507,"Turning Angle"
"1_3",4,"3",0.44410810400159,"Turning Angle"
"1_3",5,"3",0.421727115822789,"Turning Angle"
"1_3",6,"3",0.0587222355250322,"Turning Angle"
"1_3",7,"3",0.013371419727242,"Turning Angle"
"1_3",8,"3",0.0014755699511461,"Turning Angle"
"2_3",1,"1",0.0370289864807164,"Step Length"
"2_3",2,"1",0.226591272106206,"Step Length"
"2_3",3,"1",0.604999715314765,"Step Length"
"2_3",4,"1",0.0935758575934673,"Step Length"
"2_3",5,"1",0.0378041685048451,"Step Length"
"2_3",1,"2",0.614779273468799,"Step Length"
"2_3",2,"2",0.38468578504468,"Step Length"
"2_3",3,"2",0.000118079458249523,"Step Length"
"2_3",4,"2",0.000283653798604528,"Step Length"
"2_3",5,"2",0.000133208229667615,"Step Length"
"2_3",1,"3",0.000207978861931943,"Step Length"
"2_3",2,"3",0.00014306025056419,"Step Length"
"2_3",3,"3",0.0033976792280471,"Step Length"
"2_3",4,"3",0.55668302420531,"Step Length"
"2_3",5,"3",0.439568257454147,"Step Length"
"2_3",1,"1",0.130693181772406,"Turning Angle"
"2_3",2,"1",0.103213052787449,"Turning Angle"
"2_3",3,"1",0.114037881281152,"Turning Angle"
"2_3",4,"1",0.14604805079155,"Turning Angle"
"2_3",5,"1",0.147809310371685,"Turning Angle"
"2_3",6,"1",0.115985640694054,"Turning Angle"
"2_3",7,"1",0.105543792085216,"Turning Angle"
"2_3",8,"1",0.136669090216489,"Turning Angle"
"2_3",1,"2",0.434853194392511,"Turning Angle"
"2_3",2,"2",0.0394543017902039,"Turning Angle"
"2_3",3,"2",0.00443947616175174,"Turning Angle"
"2_3",4,"2",0.0010789585958317,"Turning Angle"
"2_3",5,"2",0.00361593609234415,"Turning Angle"
"2_3",6,"2",0.0128887792886474,"Turning Angle"
"2_3",7,"2",0.0373881825907819,"Turning Angle"
